建立两个中心  搞好情报工作,武衡:16816412|,2,,"&lt;正&gt; 当前我国科学技术情报工作中有一些问题是值得研究讨论的。首先,我们要对科学技术情报工作有个正确的认识,要充分估计它的重要作用。我们的科技情报工作在国民经济建设中已经起了很好的作用,但是潜力还是很大的,远远没有得到充分的发挥。原因之一是人们对它还缺乏应有的认识。在我们的科技工作者当中,认识到情报的重要,并能够掌握查找和利用情报的方法和技巧的人还是少数。据调查,科技人员中,能够直接经常查找、利用国外文献的,只有百分之一。不少科技人员还没有养成查找和利用已有的科技文献的习惯。在科技工作中,用于查找情报的时间所占比例很小。有些人甚至根本不顾及国内外已经发表的文献就开展研究工作,以致浪费了大量人力物力和宝贵的时间。我国建立了奖励发明的制度。有些申請发明的项目是国外早已有了的技术。之所以出现",QBXB198201001
论文献利用率的提高,夏宗辉:09679501|,8,,"文献的利用流程包括:采、藏、报、求、供五个环节。作者认为提高文献利用率可采取以下措施:1.研究供求关系,决定采购方向;2.利用各种形式,开展文献报道;3.介绍检索工具,讲授检索方法;4.接受代译任务,承担复制工作。而其中文献入藏前的采购工作尤为重要。应当分析""供""(文献),""求""(读者)和""供""""求""相遇(读者阅读文献记录)等三方面的情况,作为采购文献的参考。采购对路的文献可为报道、检索、服务等工作提供必要的物质基础,保证工作的有效开展。",QBXB198201003
引文法应用于确定核心期刊的探讨,吴尔中:20927610|,5,,"《科学引文索引》有按引文多少排序的期刊表。该索引创办人Garfield认为,此表前列的500-1000种期刊,就足以构成多学科的核心期刊,甚至有前500种就可以了。作者将此500种期刊作了分类分析,发现其中缺少很多类的期刊,从而认为这500种期刊作为多学科核心期刊是不够的。但用引文法来测定核心期刊仍不失为一个好方法。作者还介绍了在本单位利用借阅记录、摘录、引文及用户调查表等列出本单位核心期刊表的做法。",QBXB198201004
文字改革和电子计算机,周有光:17204465|,6,,"本文简单地讨论了中国的文字改革问题及其与中文电子计算机处理的关系。文字改革有三项任务。第一项是简化和整理现代汉语用字,实现""四定""(定量、定形、定音、定序)。这样标准化了的汉字给汉字编码提供了基础,便利汉字通过编码输入电子计算机。第二项是推行1958年公布的汉语拼音方案。汉语拼音已经成为拼写中国地名的国际标准,并且即将成为在文献工作中拼写汉语的国际标准。汉语拼音可以代替汉字直接输入输出电子计算机。中国某些研究所的试用已经取得了满意的效果。第三项任务是推广普通话,也就是标准的现代汉语。这将使汉语作为自然语言能够直接应用于有听觉功能的电子计算机设备。文字改革的三项任务都是中国进入电子计算机时代的必要条件。",QBXB198201005
主题索引和主题目录标题词选择原则初探,傅兰生:39220024|,8,,标题词直接影响着主题索引和主题目录的引得深度、检索功能和编制工作量。本文对在各种情况下的标题词选择原则进行了初步的分析研究。,QBXB198201007
集合的重合度与检索效果评价指标,张保明:14619200|,6,,"情报检索系统的评价是一项必不可少的重要工作。寻找一个理想的检索效果评价指标一直是国外许多学者研究的课题。本文从集合论观点出发,以集合的重合度为基础,提出了一个单一的综合评价指标Mc。它反映了情报检索系统查全和查准两方面的检索性能。从美国学者J.A.Swets提出的标准来看,Mc是一个较为理想的检索效果评价指标。此外,本文还以美国学者G.Salton的三组实验数据为例做了实际计算。结果证明,用该指标作出的评价判断是符合实验结论的。",QBXB198201008
主题词自动转换及上位词登录系统,张钟:39200797|,10,,"主题词自动转换及上位词登录系统在情报检索系统中起人机接口的作用,其主要功能是借助一个机读叙词表把主文档和提问档中的非标准主题词转换成标准主题词,必要时则同时进行上位词登录。这种技术对于用词标准化和提高整个系统的检索效率具有重要的意义。本文讨论了主题词自动转换及上位词登录的基本原理,并介绍了就实现这些技术的具体方法在中国科学技术情报研究所的TK-70计算机上进行的实验。此外还介绍了其中的主要算法。",QBXB198201009
从“中介世界”看图书情报,赵红州:15045874|,8,,"图书情报是一种介于物质和精神之间的""中介世界""。由于""中介世界""进入认识过程,使科学劳动变成由图书情报调控的""三体论""认识模式。科学劳动所以是创造性劳动,关键在于有图书情报这种""中介世界""的调控作用。它使人类的认识活动,真正脱离那种""一无图纸,二无资料""的简单模式,代之以复杂的科学知识结构直接参与的高级活动方式,即所谓""三极管模式""。取消了图书情报,就取消了创造性科学劳动;取消了图书情报工作,也就破坏了一个国家的科学能力。",QBXB198201010
市场情报调研的若干理论方法,毕桃李:39200817|,9,,"作者针对市场调节带来的产品竞争形势,以广播电视类产品为例,介绍了对产品市场的定性和定量的预测方法,分析了企业对处于不同寿命阶段的产品所应采取的主要对策。作者的目的在于突出市场研究在行业情报和企业情报工作中的地位,进而说明基层情报工作只有与企业的生产和经营活动密切结合,才能为决策者提供有实用价值、可行的建议,并收到良好的经济效果。",QBXB198201011
试论国家科技情报系统的整体有序性,吴达人:39200798|,9,,"作者把系统论、控制论和信息论的方法用于国家科技情报系统组织的研究,重点探讨系统的整体有序性问题。文中用有序性衡量整体组织的好坏。作者认为,以集合论为工具的一般系统论数学模型,能比方框图更确切地刻划各种类型的情报机构之间的联系,揭示建立系统的基本原则。文章还从系统观点,简要地分析了我国科技情报工作体制的弊病,并提出了调整改革的意见。",QBXB198201012
